Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[rad]
6078.151172	270.7408965	-1.100834
6078.251172	270.8012462	-1.1020913
6078.351172	270.8578408	-1.103358
6078.451172	270.9232569	-1.1045096
6078.551172	270.9829807	-1.1057706
6078.651172	271.0400522	-1.1069883
6078.751172	271.0994482	-1.1082294
6078.851172	271.1596191	-1.1094266
6078.951172	271.220088	-1.1106692
6079.051172	271.2790668	-1.1119018
6079.151172	271.3383436	-1.1131262
6079.251172	271.3990211	-1.1143488
6079.351172	271.4583278	-1.1155883
6079.451172	271.5187073	-1.1168183
6079.551172	271.5773582	-1.1180469
6079.651172	271.6424465	-1.1193061
6079.751172	271.6941535	-1.1204886
6079.851172	271.7604339	-1.1216918
6079.951172	271.8145847	-1.1229333
6080.051172	271.8760371	-1.1241684
6080.151172	271.9398439	-1.1254364
6080.251172	271.9988227	-1.1266071
6080.351172	272.0559835	-1.1278294
6080.451172	272.1160352	-1.1290884
6080.551172	272.1759379	-1.1302877
6080.651172	272.2356915	-1.1315049
6080.751172	272.2957432	-1.1327687
6080.851172	272.3529637	-1.1339909
6080.951172	272.4173367	-1.1351963
6081.051172	272.4758685	-1.1364248
6081.151172	272.536993	-1.137651
6081.251172	272.591114	-1.1389186
6081.351172	272.652626	-1.1401505
6081.451172	272.7104723	-1.1413317
6081.551172	272.7722526	-1.1425994
6081.651172	272.8394568	-1.143814
6081.751172	272.8912234	-1.1450166
6081.851172	272.9531527	-1.1462432
6081.951172	273.0117142	-1.147453
6082.051172	273.0206549	-1.1478778
6082.151172	272.9719281	-1.1476112
6082.251172	272.9097605	-1.146721
6082.351172	272.8517652	-1.1455825
6082.451172	272.7899253	-1.1443836
6082.551172	272.7310359	-1.1431236
6082.651172	272.6663947	-1.1419121
6082.751172	272.6086378	-1.1406115
6082.851172	272.5459933	-1.1394105
6082.951172	272.4906802	-1.138143
6083.051172	272.4293768	-1.1369071
6083.151172	272.3608017	-1.1356701
6083.251172	272.3022103	-1.1344425
6083.351172	272.2438276	-1.1331776
6083.451172	272.1876502	-1.1320331
6083.551172	272.1245587	-1.1307501
6083.651172	272.0616162	-1.1295392
6083.751172	272.002399	-1.1283646
6083.851172	271.9445229	-1.1271378
6083.951172	271.8836963	-1.1259016
6084.051172	271.8203366	-1.1246955
6084.151172	271.7601359	-1.1234606
6084.251172	271.6985345	-1.1222464
6084.351172	271.6385722	-1.1210204
6084.451172	271.5808153	-1.119812
6084.551172	271.5204358	-1.1185798
6084.651172	271.4601159	-1.1173468
6084.751172	271.4012861	-1.1161061
6084.851172	271.3380158	-1.1149099
6084.951172	271.2771595	-1.1136615
6085.051172	271.2171376	-1.1124505
6085.151172	271.1597979	-1.1112408
6085.251172	271.0969448	-1.1100089
6085.351172	271.0425258	-1.1087575
6085.451172	270.9747851	-1.1075538
6085.551172	270.9184289	-1.106343
6085.651172	270.8538771	-1.1051566
6085.751172	270.7927227	-1.1039198
6085.851172	270.732373	-1.1026919
6085.951172	270.6753314	-1.1014847
6086.051172	270.616889	-1.1002367
6086.151172	270.5571949	-1.0990118
6086.251172	270.4949677	-1.0978132
6086.351172	270.4330087	-1.0965696
6086.451172	270.3735232	-1.0953632
6086.551172	270.3097761	-1.0941156
6086.651172	270.2542841	-1.0929483
6086.751172	270.1900303	-1.0917236
6086.851172	270.1305747	-1.0904746
6086.951172	270.0708508	-1.0892217
6087.051172	270.011723	-1.0880544
6087.151172	269.9507177	-1.0868359
6087.251172	269.8920369	-1.0856015
6087.351172	269.8242962	-1.0843651
6087.451172	269.7689831	-1.0831519
6087.551172	269.7091103	-1.0818997
6087.651172	269.648701	-1.0806993
6087.751172	269.5930302	-1.0794888
6087.851172	269.5246041	-1.0783091
6087.951172	269.4673538	-1.0770426
6088.051172	269.4084644	-1.0758391
6088.151172	269.3453133	-1.0745932
6088.251172	269.2905664	-1.0734096
6088.351172	269.2283392	-1.0721932
6088.451172	269.1693604	-1.0709552
6088.551172	269.1058517	-1.0697445
6088.651172	269.0496445	-1.0684813
6088.751172	268.9833939	-1.0673002
6088.851172	268.9311206	-1.0661096
6088.951172	268.8658535	-1.0648663
6089.051172	268.8092291	-1.0636242
6089.151172	268.7455714	-1.0624073
6089.251172	268.6858177	-1.0612199
6089.351172	268.6259747	-1.0599455
6089.451172	268.5615122	-1.0587735
6089.551172	268.509686	-1.0575697
6089.651172	268.4458494	-1.0563407
6089.751172	268.3846951	-1.0550974
6089.851172	268.3242559	-1.0538805
6089.951172	268.2674229	-1.0526595
6090.051172	268.2026327	-1.0514562
6090.151172	268.1399882	-1.0502424
6090.251172	268.0842578	-1.0490173
6090.351172	268.0239379	-1.0477812
6090.451172	267.9621279	-1.046579
6090.551172	267.9061294	-1.0453677
6090.651172	267.840445	-1.0441386
6090.751172	267.7825093	-1.0429318
6090.851172	267.726481	-1.0416866
6090.951172	267.660737	-1.0404585
6091.051172	267.5967515	-1.0392462
6091.151172	267.5428689	-1.0380618
6091.251172	267.4801052	-1.0368114
6091.351172	267.4227059	-1.0356063
6091.451172	267.3592567	-1.0343609
6091.551172	267.2993243	-1.0331641
6091.651172	267.2394216	-1.0319328
6091.751172	267.1819627	-1.0307425
6091.851172	267.1189606	-1.0295202
6091.951172	267.0616806	-1.0283166
6092.051172	266.9971883	-1.0270777
6092.151172	266.9438422	-1.0258721
6092.251172	266.8782771	-1.0246606
6092.351172	266.8197453	-1.0234004
6092.451172	266.7602003	-1.0222052
6092.551172	266.7004466	-1.0210168
6092.651172	266.6389346	-1.0197674
6092.751172	266.5775716	-1.0185698
6092.851172	266.5165961	-1.0173166
6092.951172	266.4600909	-1.0161117
6093.051172	266.3982809	-1.0149082
6093.151172	266.3348913	-1.0136996
6093.251172	266.2744522	-1.0124602
6093.351172	266.2191987	-1.0112539
6093.451172	266.1612928	-1.0100556
6093.551172	266.1007047	-1.0088219
6093.651172	266.0417855	-1.0075819
6093.751172	265.9822404	-1.0063798
6093.851172	265.917331	-1.0051774
6093.951172	265.8578753	-1.0039321
6094.051172	265.7935619	-1.0027541
6094.151172	265.7417059	-1.0014861
6094.251172	265.6817734	-1.0003291
6094.351172	265.6140029	-0.9990924
6094.451172	265.5565739	-0.9978698
6094.551172	265.4958963	-0.9966528
6094.651172	265.4405534	-0.9954444
6094.751172	265.3801441	-0.9942076
6094.851172	265.3183937	-0.9929999
6094.951172	265.2542889	-0.9917892
6095.051172	265.2016282	-0.9905666
6095.151172	265.136838	-0.9893559
6095.251172	265.080303	-0.9881509
6095.351172	265.0222182	-0.9869473
6095.451172	264.9664581	-0.9856993
6095.551172	264.8974955	-0.9844744
6095.651172	264.8384869	-0.9832634
6095.751172	264.7701204	-0.9820423
6095.851172	264.7202313	-0.9808243
6095.951172	264.6588087	-0.979614
6096.051172	264.598161	-0.9783892
6096.151172	264.536947	-0.9771802
6096.251172	264.4838393	-0.9759778
6096.351172	264.4183934	-0.9747711
6096.451172	264.3588185	-0.9735613
6096.551172	264.3018663	-0.9723141
6096.651172	264.2387152	-0.9710914
6096.751172	264.1786933	-0.9699126
6096.851172	264.1175091	-0.9686526
6096.951172	264.0575469	-0.9674557
6097.051172	263.9985979	-0.9662105
6097.151172	263.9351785	-0.9650022
6097.251172	263.8784349	-0.9637515
6097.351172	263.8172805	-0.9625708
6097.451172	263.7542486	-0.9613859
6097.551172	263.6974454	-0.9601757
6097.651172	263.641268	-0.9589151
6097.751172	263.5813653	-0.9576852
6097.851172	263.5176778	-0.9564806
6097.951172	263.4574473	-0.9553296
6098.051172	263.3982003	-0.9540929
6098.151172	263.3405328	-0.9528613
6098.251172	263.2750571	-0.9516546
6098.351172	263.2146776	-0.9503647
6098.451172	263.1580234	-0.949172
6098.551172	263.0960345	-0.9480134
6098.651172	263.042897	-0.9467857
6098.751172	262.9766166	-0.9455384
6098.851172	262.9170716	-0.9443228
6098.951172	262.8567815	-0.9431281
6099.051172	262.8040612	-0.9419295
6099.151172	262.7440989	-0.9407265
6099.251172	262.6831234	-0.9394911
6099.351172	262.6180947	-0.9382541
6099.451172	262.5613511	-0.937052
6099.551172	262.495935	-0.9358468
6099.651172	262.4391913	-0.9346354
6099.751172	262.3805404	-0.9333853
6099.851172	262.3199522	-0.932173
6099.951172	262.2587085	-0.9309888
6100.051172	262.2025609	-0.9297841
6100.151172	262.1406913	-0.9285527
6100.251172	262.0771527	-0.9273444
6100.351172	262.0196342	-0.9261185
6100.451172	261.9569004	-0.9249145
6100.551172	261.892736	-0.9237003
6100.651172	261.8395388	-0.9224731
6100.751172	261.7770731	-0.9212626
6100.851172	261.7199421	-0.9200394
6100.951172	261.6527975	-0.9188301
6101.051172	261.5991235	-0.917626
6101.151172	261.5365982	-0.9163932
6101.251172	261.4766955	-0.915186
6101.351172	261.4187598	-0.9140042
6101.451172	261.3588572	-0.9127502
6101.551172	261.3031566	-0.9115132
6101.651172	261.2358332	-0.9103285
6101.751172	261.1747682	-0.909129
6101.851172	261.1189187	-0.9079309
6101.951172	261.0574365	-0.9066637
6102.051172	260.9999478	-0.9054627
6102.151172	260.9371245	-0.9042534
6102.251172	260.8816028	-0.9030711
6102.351172	260.8225346	-0.9018169
6102.451172	260.760814	-0.9006141
6102.551172	260.6977224	-0.8994306
6102.651172	260.6389523	-0.8981782
6102.751172	260.5763376	-0.8969645
6102.851172	260.5194449	-0.8957621
6102.951172	260.4614794	-0.8945595
6103.051172	260.4032755	-0.8933791
6103.151172	260.3391111	-0.8921249
6103.251172	260.2794468	-0.8909355
6103.351172	260.2204978	-0.889658
6103.451172	260.1644993	-0.8884901
6103.551172	260.0964904	-0.8872694
6103.651172	260.0415349	-0.8860778
6103.751172	259.9780858	-0.8848488
6103.851172	259.920001	-0.8836278
6103.951172	259.8651648	-0.8824341
6104.051172	259.8035932	-0.8812415
6104.151172	259.7429752	-0.879955
6104.251172	259.6818507	-0.878774
6104.351172	259.6181035	-0.8775747
6104.451172	259.560734	-0.8763372
6104.551172	259.500891	-0.8751281
6104.651172	259.4397664	-0.8739191
6104.751172	259.3842149	-0.8727263
6104.851172	259.324342	-0.8714884
6104.951172	259.2609227	-0.8702888
6105.051172	259.2022717	-0.8690836
6105.151172	259.1388822	-0.8678765
6105.251172	259.0796351	-0.8666527
6105.351172	259.0269744	-0.8654364
6105.451172	258.9638829	-0.8642378
6105.551172	258.903414	-0.8630166
6105.651172	258.8437498	-0.861831
6105.751172	258.780241	-0.860578
6105.851172	258.7180138	-0.8593838
6105.951172	258.6654723	-0.8581702
6106.051172	258.6017847	-0.8569709
6106.151172	258.5449815	-0.8557651
6106.251172	258.4821582	-0.8545576
6106.351172	258.4201396	-0.8533096
6106.451172	258.3634555	-0.8521344
6106.551172	258.3043277	-0.8508942
6106.651172	258.2366765	-0.8496749
6106.751172	258.1756413	-0.8484885
6106.851172	258.1221759	-0.8472725
6106.951172	258.0676377	-0.8460746
6107.051172	258.005321	-0.8448403
6107.151172	257.9424381	-0.8436626
6107.251172	257.8853071	-0.8424349
6107.351172	257.8218281	-0.8412185
6107.451172	257.7655613	-0.8399907
6107.551172	257.7036619	-0.8388179
6107.651172	257.6439679	-0.8375885
6107.751172	257.5866282	-0.8364131
6107.851172	257.5223744	-0.8351773
6107.951172	257.4675977	-0.8339437
6108.051172	257.404983	-0.8327497
6108.151172	257.3455274	-0.831524
6108.251172	257.2835982	-0.8303264
6108.351172	257.2255731	-0.8290855
6108.451172	257.1658194	-0.8279128
6108.551172	257.106483	-0.8266849
6108.651172	257.0444942	-0.8254524
6108.751172	256.9827139	-0.8242684
6108.851172	256.9222748	-0.8230388
6108.951172	256.8633854	-0.8218481
6109.051172	256.8038106	-0.8206349
6109.151172	256.7427158	-0.8194281
6109.251172	256.6856146	-0.818164
6109.351172	256.6220462	-0.8169936
6109.451172	256.5668821	-0.8157836
6109.551172	256.508261	-0.8145755
6109.651172	256.4475238	-0.8133441
6109.751172	256.3861609	-0.8121309
6109.851172	256.3263476	-0.8109434
6109.951172	256.2698126	-0.8097359
6110.051172	256.2089264	-0.808531
6110.151172	256.1462522	-0.8073166
6110.251172	256.0869157	-0.8061232
6110.351172	256.0280859	-0.8048759
6110.451172	255.9659183	-0.8036973
6110.551172	255.9063435	-0.8024716
6110.651172	255.8467686	-0.8012357
6110.751172	255.7870448	-0.8000071
6110.851172	255.7273209	-0.7988116
6110.951172	255.6659579	-0.7976215
6111.051172	255.6097209	-0.7964291
6111.151172	255.5490136	-0.7951983
6111.251172	255.4869354	-0.7939547
6111.351172	255.4346919	-0.7928207
6111.451172	255.3701103	-0.7915804
6111.551172	255.3071678	-0.7903862
6111.651172	255.2458644	-0.789125
6111.751172	255.1902235	-0.787972
6111.851172	255.1270127	-0.7867269
6111.951172	255.0694644	-0.7855311
6112.051172	255.0123334	-0.7843487
6112.151172	254.9490929	-0.7831535
6112.251172	254.888922	-0.7819168
6112.351172	254.8291981	-0.7807076
6112.451172	254.7712922	-0.7794816
6112.551172	254.7111213	-0.7782741
6112.651172	254.6510398	-0.777038
6112.751172	254.5921803	-0.7758854
6112.851172	254.5307577	-0.7746328
6112.951172	254.4719279	-0.773443
6113.051172	254.4106543	-0.772247
6113.151172	254.3473244	-0.7710015
6113.251172	254.2908192	-0.7698168
6113.351172	254.2301118	-0.7685797
6113.451172	254.1765273	-0.76738
6113.551172	254.1142702	-0.7661793
6113.651172	254.0572584	-0.7649713
6113.751172	253.9967299	-0.7637746
6113.851172	253.9324462	-0.7625648
6113.951172	253.8713217	-0.7613505
6114.051172	253.8132071	-0.7601231
6114.151172	253.754586	-0.758921
6114.251172	253.6957264	-0.7577075
6114.351172	253.6384463	-0.7565238
6114.451172	253.5741031	-0.7552858
6114.551172	253.5133362	-0.754119
6114.651172	253.4539402	-0.7528645
6114.751172	253.3934712	-0.7516758
6114.851172	253.3299327	-0.7504978
6114.951172	253.2760501	-0.7492644
6115.051172	253.2148063	-0.7480234
6115.151172	253.1580627	-0.7468146
6115.251172	253.0992329	-0.7456371
6115.351172	253.0374229	-0.7443835
6115.451172	252.9727519	-0.7431808
6115.551172	252.9124916	-0.7419931
6115.651172	252.8574467	-0.7407559
6115.751172	252.7980506	-0.7395568
6115.851172	252.7369857	-0.7383051
6115.951172	252.6778877	-0.7371285
6116.051172	252.6177466	-0.7359075
6116.151172	252.5629103	-0.7347033
6116.251172	252.4980009	-0.7335338
6116.351172	252.4370551	-0.7323144
6116.451172	252.379775	-0.7310845
6116.551172	252.3160577	-0.7299001
6116.651172	252.2616982	-0.7287122
6116.751172	252.1991432	-0.7274886
6116.851172	252.1421611	-0.7262672
6116.951172	252.0772517	-0.7250504
6117.051172	252.0172596	-0.7238658
6117.151172	251.9572973	-0.7226613
6117.251172	251.8977821	-0.7213979
6117.351172	251.8422306	-0.7202122
6117.451172	251.7774701	-0.7189945
6117.551172	251.7196238	-0.7178083
6117.651172	251.6546547	-0.7165839
6117.751172	251.5978813	-0.7153481
6117.851172	251.5422404	-0.71416
6117.951172	251.4814138	-0.7129351
6118.051172	251.4208853	-0.7117408
6118.151172	251.3587177	-0.7105268
6118.251172	251.2950897	-0.709304
6118.351172	251.2467504	-0.7081133
6118.451172	251.1832714	-0.7069264
6118.551172	251.1219978	-0.7056895
6118.651172	251.0650456	-0.7044812
6118.751172	251.0000467	-0.7032552
6118.851172	250.939697	-0.7020295
6118.951172	250.8829832	-0.7008721
6119.051172	250.8287728	-0.6996606
6119.151172	250.765264	-0.6984471
6119.251172	250.7036924	-0.6972408
6119.351172	250.6415844	-0.696015
6119.451172	250.5835295	-0.6948159
6119.551172	250.5237758	-0.693623
6119.651172	250.466764	-0.6924251
6119.751172	250.4026294	-0.6911536
6119.851172	250.3510714	-0.6899593
6119.951172	250.2821982	-0.688752
6120.051172	250.2267659	-0.6875763
6120.151172	250.1658201	-0.6863676
6120.251172	250.1064539	-0.6851211
6120.351172	250.0441372	-0.6838944
6120.451172	249.9853969	-0.6827302
6120.551172	249.9252409	-0.6814746
6120.651172	249.8670667	-0.6802916
6120.751172	249.8014569	-0.6790364
6120.851172	249.7500628	-0.677863
6120.951172	249.68642	-0.6766251
6121.051172	249.6269941	-0.675456
6121.151172	249.5694607	-0.674281
6121.251172	249.5096177	-0.673034
6121.351172	249.4488657	-0.6718394
6121.451172	249.3877411	-0.670627
6121.551172	249.3287921	-0.669408
6121.651172	249.2679954	-0.6681783
6121.751172	249.2098659	-0.6669588
6121.851172	249.1523772	-0.6657474
6121.951172	249.0911335	-0.664516
6122.051172	249.0303814	-0.6633274
6122.151172	248.9711046	-0.6621301
6122.251172	248.912096	-0.6609187
6122.351172	248.848781	-0.6597403
6122.451172	248.7873435	-0.6585177
6122.551172	248.73209	-0.6573129
6122.651172	248.6703992	-0.6560545
6122.751172	248.6114353	-0.6548743
6122.851172	248.5520393	-0.6536511
6122.951172	248.491317	-0.6524825
6123.051172	248.4324425	-0.6512564
6123.151172	248.3699918	-0.6500434
6123.251172	248.3156025	-0.6488317
6123.351172	248.2519448	-0.6476406
6123.451172	248.1921911	-0.6463968
6123.551172	248.1333911	-0.6452008
6123.651172	248.0715662	-0.6439429
6123.751172	248.0125725	-0.6427893
6123.851172	247.9526401	-0.641555
6123.951172	247.8927374	-0.6403824
6124.051172	247.8327602	-0.6391738
6124.151172	247.7708906	-0.6379631
6124.251172	247.7124929	-0.6367151
6124.351172	247.6578355	-0.6355087
6124.451172	247.5936115	-0.6343066
6124.551172	247.527808	-0.6331052
6124.651172	247.4749982	-0.6319076
6124.751172	247.4181652	-0.6306983
6124.851172	247.3553121	-0.6294628
6124.951172	247.2909093	-0.6282355
6125.051172	247.2283244	-0.6270564
6125.151172	247.1719086	-0.6258792
6125.251172	247.1128851	-0.6246208
6125.351172	247.0573336	-0.6234208
6125.451172	246.9975948	-0.6222059
6125.551172	246.9345331	-0.6210162
6125.651172	246.8723506	-0.6198108
6125.751172	246.8163371	-0.6185779
6125.851172	246.7553914	-0.6173744
6125.951172	246.6954589	-0.6161654
6126.051172	246.6339171	-0.6149506
6126.151172	246.5800941	-0.6137569
6126.251172	246.5159595	-0.6124977
6126.351172	246.4568764	-0.6113164
6126.451172	246.3967204	-0.6101237
6126.551172	246.3364452	-0.6089164
6126.651172	246.277675	-0.607716
6126.751172	246.2140918	-0.6065219
6126.851172	246.1594641	-0.6052817
6126.951172	246.1003661	-0.6040817
6127.051172	246.0387647	-0.6028752
6127.151172	245.9785938	-0.6016754
6127.251172	245.9168285	-0.6004717
6127.351172	245.8624542	-0.5992171
6127.451172	245.7982749	-0.5980313
6127.551172	245.74247	-0.5968415
6127.651172	245.6805706	-0.5956292
6127.751172	245.6197143	-0.5943851
6127.851172	245.5587536	-0.5931992
6127.951172	245.5057204	-0.5919868
6128.051172	245.4419285	-0.5907832
6128.151172	245.3818172	-0.5895621
6128.251172	245.3214079	-0.5883502
6128.351172	245.2660203	-0.5871144
6128.451172	245.2048063	-0.5859706
6128.551172	245.1430261	-0.5847425
6128.651172	245.0837642	-0.5835076
6128.751172	245.0237721	-0.5823038
6128.851172	244.9583709	-0.5811035
6128.951172	244.9002713	-0.5799384
6129.051172	244.843021	-0.5786804
6129.151172	244.7865158	-0.5774718
6129.251172	244.724825	-0.5762595
6129.351172	244.6637899	-0.5750733
6129.451172	244.598493	-0.5738406
6129.551172	244.5427179	-0.572647
6129.651172	244.4821447	-0.571443
6129.751172	244.4249243	-0.5702421
6129.851172	244.3657815	-0.5689756
6129.951172	244.3069816	-0.5678066
6130.051172	244.2467064	-0.5666001
6130.151172	244.1842854	-0.5653974
6130.251172	244.123444	-0.5641647
6130.351172	244.0689355	-0.5629638
6130.451172	244.0060675	-0.5617218
6130.551172	243.9425886	-0.5605208
6130.651172	243.8842207	-0.5593469
6130.751172	243.825838	-0.5581094
6130.851172	243.7669784	-0.5568909
6130.951172	243.7044978	-0.5557269
6131.051172	243.6451465	-0.5544983
6131.151172	243.5837835	-0.5532765
6131.251172	243.5313314	-0.5520422
6131.351172	243.4669435	-0.5508354
6131.451172	243.409723	-0.5496865
6131.551172	243.3505058	-0.5484336
6131.651172	243.2901263	-0.5472519
6131.751172	243.2299256	-0.5460287
6131.851172	243.1693226	-0.5448053
6131.951172	243.110612	-0.5436222
6132.051172	243.048057	-0.5424033
6132.151172	242.9894209	-0.5411933
6132.251172	242.9328561	-0.5399996
6132.351172	242.8674102	-0.5388099
6132.451172	242.8079695	-0.5375616
6132.551172	242.7527457	-0.5363715
6132.651172	242.6887155	-0.5351725
6132.751172	242.6353544	-0.5339265
6132.851172	242.5670028	-0.5327632
6132.951172	242.5113618	-0.5315427
6133.051172	242.4491644	-0.530339
6133.151172	242.3933446	-0.529128
6133.251172	242.3337847	-0.5278998
