Time[sec]	Top_Inplane_Disp[mm]	Top_Outofplane_Disp[mm]	Top_Inplane_Rotation[rad]
6904.224609	267.5623771	81.68201894	-0.00918892
6904.324219	267.5030406	81.62745088	-0.00917606
6904.423828	267.4408134	81.5743953	-0.009163973
6904.523438	267.3770662	81.52788132	-0.00915091
6904.623047	267.3099216	81.47690445	-0.009137413
6904.722656	267.250764	81.42335713	-0.009125025
6904.822266	267.1925302	81.36971295	-0.009111721
6904.921875	267.1298858	81.32830262	-0.00909914
6905.021484	267.0698639	81.27275854	-0.009085836
6905.121094	267.0015868	81.22777194	-0.009073281
6905.220703	266.9400152	81.17981255	-0.009060313
6905.320313	266.8808874	81.13968372	-0.009047482
6905.419922	266.8162759	81.0868293	-0.009034541
6905.519531	266.7500254	81.04155958	-0.009021698
6905.619141	266.6933115	80.98995686	-0.009008828
6905.71875	266.6308757	80.94336838	-0.008995628
6905.818359	266.5738936	80.89898527	-0.00898283
6905.917969	266.5050503	80.85396141	-0.008970051
6906.017578	266.444641	80.80485463	-0.008957313
6906.117188	266.3834568	80.75705171	-0.008944279
6906.216797	266.3185473	80.71302623	-0.008931459
6906.316406	266.2595387	80.66362143	-0.008918611
6906.416016	266.2000533	80.62301576	-0.008905868
6906.515625	266.1338623	80.56651801	-0.008892871
6906.615234	266.0764035	80.51514626	-0.008879977
6906.714844	266.0114642	80.47311008	-0.008867199
6906.814453	265.954661	80.42971045	-0.008854392
6906.914063	265.8922847	80.38640022	-0.008842194
6907.013672	265.8361669	80.33861965	-0.00882983
6907.113281	265.7772179	80.30423522	-0.008817244
6907.212891	265.7186564	80.26125282	-0.008805085
6907.3125	265.6607803	80.2212432	-0.008792588
6907.412109	265.5997451	80.17982543	-0.008780721
6907.511719	265.5425545	80.13421297	-0.008767921
6907.611328	265.4805358	80.09558916	-0.008755941
6907.710938	265.4266532	80.05690575	-0.008743674
6907.810547	265.3617438	80.01736552	-0.008731281
6907.910156	265.3066393	79.97525483	-0.008718706
6908.009766	265.2425941	79.9363032	-0.008706534
6908.109375	265.1908573	79.89641279	-0.008694217
6908.208984	265.125471	79.85672355	-0.00868212
6908.308594	265.0664326	79.81301099	-0.008669874
6908.408203	265.0139507	79.7707513	-0.008657495
6908.507813	264.9495777	79.72908765	-0.00864531
6908.607422	264.8908075	79.69263941	-0.00863312
6908.707031	264.8351963	79.64809239	-0.008620744
6908.806641	264.7683199	79.60993797	-0.00860867
6908.90625	264.7144969	79.56925035	-0.008596054
6909.005859	264.6550115	79.53491062	-0.008583901
6909.105469	264.5964499	79.49322462	-0.008571699
6909.205078	264.5382162	79.45226133	-0.008559271
6909.304688	264.4758399	79.4236362	-0.008546916
6909.404297	264.4212719	79.38993722	-0.008534879
6909.503906	264.3575247	79.34815437	-0.008522568
6909.603516	264.3011089	79.31171358	-0.008510066
6909.703125	264.2393585	79.2754963	-0.008497845
6909.802734	264.1755815	79.24093306	-0.008485567
6909.902344	264.1248878	79.20256257	-0.008473067
6910.001953	264.0614386	79.16760445	-0.008461187
6910.101563	264.0034433	79.12854105	-0.008448304
6910.201172	263.9442857	79.09275591	-0.008436416
6910.300781	263.8887938	79.05630767	-0.008424195
6910.400391	263.8300236	79.02763039	-0.008411739
6910.5	263.7717601	78.98736	-0.008399531
6910.599609	263.7127813	78.95375043	-0.008387227
6910.699219	263.6535641	78.91407609	-0.008375084
6910.798828	263.5949727	78.87531072	-0.008362549
6910.898438	263.5335799	78.83980125	-0.008350128
6910.998047	263.4725746	78.81283015	-0.008338209
6911.097656	263.4158309	78.76961678	-0.008325815
6911.197266	263.3545872	78.73658091	-0.008313273
6911.296875	263.3001085	78.69293541	-0.008300868
6911.396484	263.2402058	78.65591347	-0.008287838
6911.496094	263.1763097	78.6146149	-0.008274955
6911.595703	263.118374	78.57108861	-0.008262455
6911.695313	263.0579944	78.53351533	-0.008249935
6911.794922	263.0004462	78.49169523	-0.008237309
6911.894531	262.9410501	78.45021784	-0.008224334
6911.994141	262.8809985	78.41364294	-0.008211792
6912.09375	262.8269668	78.37288827	-0.008199038
6912.193359	262.7622362	78.33515853	-0.008186445
6912.292969	262.7087112	78.2905519	-0.008173279
6912.392578	262.6478549	78.25502008	-0.008160857
6912.492188	262.5902768	78.2148689	-0.008147897
6912.591797	262.5273045	78.16942781	-0.008135509
6912.691406	262.4691602	78.13736051	-0.008122678
6912.791016	262.4149199	78.0923143	-0.008110212
6912.890625	262.353706	78.0486092	-0.008097008
6912.990234	262.2951444	78.01021636	-0.00808419
6913.089844	262.2352417	77.96385884	-0.008071545
6913.189453	262.1732529	77.92843133	-0.008059211
6913.289063	262.1132608	77.88582891	-0.008046521
6913.388672	262.0544012	77.84490287	-0.008033425
6913.488281	261.9969424	77.80956477	-0.008020869
6913.587891	261.938202	77.77327299	-0.008008942
6913.6875	261.8836935	77.74807513	-0.007996563
6913.787109	261.8195589	77.71442831	-0.007984354
6913.886719	261.7644842	77.67749578	-0.007972459
6913.986328	261.7060121	77.65073329	-0.007959798
6914.085938	261.6472717	77.62154937	-0.007947669
6914.185547	261.5851339	77.58896798	-0.007935396
6914.285156	261.5282412	77.55498588	-0.007923351
6914.384766	261.4677127	77.5282234	-0.007910994
6914.484375	261.4117738	77.49588042	-0.007898726
6914.583984	261.3539871	77.4596557	-0.007886331
6914.683594	261.290985	77.43053883	-0.007874012
6914.783203	261.2361189	77.39428431	-0.007861418
6914.882813	261.1740108	77.36369967	-0.007849543
6914.982422	261.1130651	77.34183967	-0.00783756
6915.082031	261.0564109	77.3050487	-0.007824923
6915.181641	260.9959718	77.27195323	-0.007812584
6915.28125	260.9392877	77.24196464	-0.007800364
6915.380859	260.8778354	77.20865309	-0.007788189
6915.480469	260.8179327	77.17701048	-0.007776189
6915.580078	260.7594307	77.14161277	-0.007763609
6915.679688	260.6926437	77.11655647	-0.007750942
6915.779297	260.6321152	77.08460838	-0.007738019
6915.878906	260.5700966	77.04862952	-0.007725128
6915.978516	260.5076607	77.01925933	-0.007712855
6916.078125	260.4429897	76.98915899	-0.007700433
6916.177734	260.3789743	76.95618272	-0.007687183
6916.277344	260.3134688	76.92472637	-0.007674938
6916.376953	260.2508541	76.89236104	-0.007661991
6916.476563	260.190564	76.8583566	-0.007649091
6916.576172	260.1265784	76.83838904	-0.0076366
6916.675781	260.0597616	76.80236548	-0.007623757
6916.775391	259.9969085	76.77114755	-0.007611235
6916.875	259.9310454	76.73732191	-0.007598137
6916.974609	259.8688181	76.70097053	-0.007585456
6917.074219	259.8043855	76.67455077	-0.00757328
6917.173828	259.7467478	76.64640993	-0.007560382
6917.273438	259.6820172	76.61093771	-0.007547515
6917.373047	259.6148129	76.57653838	-0.007534697
6917.472656	259.5526453	76.54421031	-0.007522114
6917.572266	259.4917591	76.51696354	-0.007509879
6917.671875	259.4210978	76.48400962	-0.007496786
6917.771484	259.3652483	76.45542175	-0.007483743
6917.871094	259.3036469	76.41877979	-0.007471683
6917.970703	259.2468735	76.39098167	-0.007459132
6918.070313	259.1899212	76.36155933	-0.007447214
6918.169922	259.1300782	76.32409781	-0.007435041
6918.269531	259.0737816	76.29606873	-0.007422666
6918.369141	259.010243	76.26523077	-0.007410204
6918.46875	258.9463766	76.2328729	-0.007398149
6918.568359	258.8928815	76.2071237	-0.007385957
6918.667969	258.8302966	76.16975904	-0.007373731
6918.767578	258.7787088	76.13705099	-0.007361403
6918.867188	258.7142464	76.10649616	-0.00734898
6918.966797	258.652645	76.0820955	-0.007336561
6919.066406	258.5952755	76.04300976	-0.007324344
6919.166016	258.5393663	76.00843906	-0.007312339
6919.265625	258.4757086	75.97928494	-0.007300471
6919.365234	258.4202166	75.94860345	-0.007287749
6919.464844	258.3574231	75.91442019	-0.007275193
6919.564453	258.3051499	75.88694245	-0.007263385
6919.664063	258.2383629	75.85456222	-0.007251233
6919.763672	258.1775065	75.82163811	-0.007239085
6919.863281	258.1253525	75.7894069	-0.007226408
6919.962891	258.067983	75.76150447	-0.007214009
6920.0625	258.0030437	75.72421432	-0.007201959
6920.162109	257.94481	75.69009811	-0.007189224
6920.261719	257.8873511	75.66539198	-0.00717629
6920.361328	257.8289386	75.62922686	-0.007163632
6920.460938	257.7682908	75.60314983	-0.007150996
6920.560547	257.7098187	75.56964457	-0.007138806
6920.660156	257.6497372	75.53828508	-0.007125398
6920.759766	257.5933214	75.50186664	-0.00711304
6920.859375	257.5354453	75.47704875	-0.007100468
6920.958984	257.4725624	75.44311881	-0.007087706
6921.058594	257.4185606	75.41101426	-0.007074993
6921.158203	257.3579129	75.38114488	-0.007061966
6921.257813	257.2988447	75.34921914	-0.007049209
6921.357422	257.2403129	75.31316578	-0.007036442
6921.457031	257.1818705	75.2871111	-0.007024026
6921.556641	257.1225937	75.25148243	-0.007011207
6921.65625	257.0631381	75.21902025	-0.006998189
6921.755859	257.0047553	75.19003004	-0.006985962
6921.855469	256.9461044	75.15721023	-0.006972873
6921.955078	256.8894204	75.1285255	-0.006960337
6922.054688	256.8279084	75.09504259	-0.006947619
6922.154297	256.7705985	75.06281137	-0.006935149
6922.253906	256.7115899	75.0374198	-0.00692297
6922.353516	256.6461738	75.00694692	-0.006911159
6922.453125	256.5918144	74.98335838	-0.006899223
6922.552734	256.5278288	74.95591789	-0.006887734
6922.652344	256.4629193	74.93267208	-0.006876209
6922.751953	256.4080234	74.90044832	-0.006864169
6922.851563	256.3408192	74.87888634	-0.006852563
6922.951172	256.2851485	74.84902442	-0.006840607
6923.050781	256.2212225	74.82742518	-0.006829393
6923.150391	256.164002	74.79981333	-0.006817075
6923.25	256.099778	74.77986813	-0.006805527
6923.349609	256.0397561	74.75150377	-0.006793862
6923.449219	255.9797939	74.72020388	-0.006782123
6923.548828	255.9177454	74.70079511	-0.006770656
6923.648438	255.8605846	74.6685192	-0.0067582
6923.748047	255.7999667	74.64367151	-0.006746774
6923.847656	255.7434317	74.61814582	-0.006735253
6923.947266	255.6823071	74.59029555	-0.006723701
6924.046875	255.6127485	74.56820458	-0.006711882
6924.146484	255.5547233	74.53976572	-0.006699788
6924.246094	255.495834	74.51509684	-0.006687926
6924.345703	255.4371532	74.49246198	-0.006676671
6924.445313	255.3759094	74.4651556	-0.006664652
6924.544922	255.318689	74.43391532	-0.006652734
6924.644531	255.2619751	74.41035658	-0.006640777
6924.744141	255.2001949	74.37574863	-0.006628269
6924.84375	255.1485177	74.34713095	-0.00661653
6924.943359	255.0921615	74.31963086	-0.006604106
6925.042969	255.0381299	74.29219782	-0.006592235
6925.142578	254.980075	74.26025718	-0.006579788
6925.242188	254.9193676	74.22544807	-0.006568052
6925.341797	254.8650976	74.19677824	-0.006555587
6925.441406	254.8071917	74.16535914	-0.006543469
6925.541016	254.7539349	74.13319498	-0.006531134
6925.640625	254.6975489	74.10443574	-0.006519232
6925.740234	254.639792	74.07854497	-0.006506836
6925.839844	254.5877572	74.04559851	-0.006494812
6925.939453	254.5294937	74.02166724	-0.006482557
6926.039063	254.4661041	73.98812473	-0.006470532
6926.138672	254.4094201	73.95597547	-0.006458513
6926.238281	254.3602761	73.92435521	-0.006446368
6926.337891	254.3036815	73.89709353	-0.006433879
6926.4375	254.2432125	73.86418432	-0.006421664
6926.537109	254.1891511	73.83371145	-0.006409808
6926.636719	254.130828	73.80013913	-0.006397778
6926.736328	254.0688094	73.78067076	-0.006385737
6926.835938	254.0191885	73.74744117	-0.006372891
6926.935547	253.9553817	73.72511923	-0.00636126
6927.035156	253.8886543	73.70126992	-0.006348784
6927.134766	253.8287516	73.67312908	-0.006336858
6927.234375	253.7663158	73.65686446	-0.006325171
6927.333984	253.7130888	73.63183051	-0.006312566
6927.433594	253.6493715	73.61228019	-0.006300477
6927.533203	253.5903629	73.58628511	-0.006288026
6927.632813	253.5289999	73.56950641	-0.006276515
6927.732422	253.4708258	73.54678959	-0.006263981
6927.832031	253.4075256	73.52719456	-0.00625188
6927.931641	253.3469375	73.50750268	-0.006239282
6928.03125	253.2878097	73.48591089	-0.006227399
6928.130859	253.2291289	73.46250862	-0.006215315
6928.230469	253.1697627	73.44268262	-0.006203309
6928.330078	253.1078633	73.41846824	-0.006190898
6928.429688	253.0427452	73.40056449	-0.006179067
6928.529297	252.9835876	73.37262481	-0.006166559
6928.628906	252.9254135	73.35416973	-0.006154487
6928.728516	252.8648551	73.33698124	-0.006142418
6928.828125	252.8026279	73.31092656	-0.006130402
6928.927734	252.7435597	73.29696417	-0.006118031
6929.027344	252.683657	73.27068597	-0.006106132
6929.126953	252.6220854	73.24963808	-0.006093712
6929.226563	252.558219	73.22227955	-0.006081652
6929.326172	252.4943527	73.19332659	-0.006069453
6929.425781	252.4417218	73.16824049	-0.006057565
6929.525391	252.3731764	73.14872742	-0.006045047
6929.625	252.3137208	73.12045991	-0.006033024
6929.724609	252.2562619	73.09655845	-0.006020895
6929.824219	252.1954652	73.07111472	-0.00600904
6929.923828	252.133685	73.04053009	-0.005996745
6930.023438	252.0741399	73.01654667	-0.005984558
6930.123047	252.0128663	72.98921794	-0.005972634
6930.222656	251.9523676	72.9682669	-0.005959886
6930.322266	251.8927928	72.93754071	-0.005947808
6930.421875	251.8350955	72.91308045	-0.005935636
6930.521484	251.7695602	72.88788259	-0.005924095
6930.621094	251.7108496	72.86062092	-0.005911784
6930.720703	251.6488012	72.83908129	-0.005899498
6930.820313	251.5884217	72.80845195	-0.005887014
6930.919922	251.5303667	72.78517634	-0.005875368
6931.019531	251.4646228	72.76268303	-0.005863029
6931.119141	251.4074024	72.72925228	-0.005851157
6931.21875	251.3474997	72.71286845	-0.005838817
6931.318359	251.285332	72.67910242	-0.00582665
6931.417969	251.2277838	72.65476137	-0.005814812
6931.517578	251.1710699	72.62922823	-0.005802855
6931.617188	251.1143859	72.60474563	-0.005790806
6931.716797	251.0598179	72.58101553	-0.005779186
6931.816406	250.9984847	72.54932821	-0.005768092
6931.916016	250.945377	72.52145559	-0.005755871
6932.015625	250.8858915	72.4985227	-0.005744351
6932.115234	250.8303996	72.47108966	-0.005732259
6932.214844	250.7733281	72.44985551	-0.005720819
6932.314453	250.7164951	72.4253729	-0.00570945
6932.414063	250.671583	72.39695638	-0.005697522
6932.513672	250.6065245	72.37002254	-0.005685752
6932.613281	250.5436416	72.3407194	-0.005673786
6932.712891	250.491279	72.3162964	-0.005662236
6932.8125	250.4357274	72.29513675	-0.005650881
6932.912109	250.3869708	72.26772606	-0.005638747
6933.011719	250.3226872	72.24164158	-0.005627309
6933.111328	250.2686258	72.21126556	-0.005615055
6933.210938	250.2097364	72.19157368	-0.005603754
6933.310547	250.152814	72.15810567	-0.005591994
6933.410156	250.1029249	72.13529944	-0.005580255
6933.509766	250.0405486	72.10867107	-0.005568517
6933.609375	249.9882903	72.08319008	-0.00555697
6933.708984	249.9298628	72.06466794	-0.005545159
6933.808594	249.8661306	72.03868777	-0.005532846
6933.908203	249.804857	72.01567292	-0.005520336
6934.007813	249.7430321	71.9916299	-0.00550888
6934.107422	249.681833	71.96961343	-0.005496798
6934.207031	249.6175643	71.94782794	-0.005484332
6934.306641	249.5686438	71.92481309	-0.005471789
6934.40625	249.509814	71.90597802	-0.00545971
6934.505859	249.4411494	71.87851518	-0.005447805
6934.605469	249.3773874	71.86451554	-0.005435695
6934.705078	249.319392	71.84109092	-0.005423612
6934.804688	249.2676254	71.82140648	-0.005411268
6934.904297	249.2017474	71.80257887	-0.005399379
6935.003906	249.1379406	71.77396119	-0.005387122
6935.103516	249.0779634	71.75886631	-0.005375311
6935.203125	249.01742	71.73296809	-0.005362951
6935.302734	248.9636268	71.70908898	-0.005350505
6935.402344	248.8964971	71.68929279	-0.005338603
6935.501953	248.8388892	71.66797668	-0.005326898
6935.601563	248.7804319	71.64945453	-0.005314313
6935.701172	248.7138834	71.62313908	-0.005302521
6935.800781	248.6576166	71.60545141	-0.005289792
6935.900391	248.5933628	71.57993317	-0.005277723
6936	248.5377516	71.56136632	-0.005265549
6936.099609	248.4684463	71.54093683	-0.005253395
6936.199219	248.4114494	71.51540369	-0.005241693
6936.298828	248.3491327	71.49475813	-0.005229302
6936.398438	248.2928064	71.47500664	-0.005217373
6936.498047	248.2310559	71.45275921	-0.00520517
6936.597656	248.1667872	71.43053412	-0.005193014
6936.697266	248.1073763	71.41081244	-0.005180675
6936.796875	248.0508711	71.38993591	-0.005168509
6936.896484	247.9842182	71.36896998	-0.00515677
6936.996094	247.9298141	71.34629041	-0.005144083
6937.095703	247.8659328	71.32709771	-0.005131672
6937.195313	247.8078481	71.30099833	-0.005119629
6937.294922	247.7442648	71.28211856	-0.005108301
6937.394531	247.687253	71.25556469	-0.005095567
6937.494141	247.6251598	71.23742998	-0.005083729
6937.59375	247.5634094	71.21559978	-0.005071482
6937.693359	247.5049224	71.193479	-0.005059112
6937.792969	247.4415179	71.17179781	-0.005047234
6937.892578	247.3804381	71.14110887	-0.005034942
6937.992188	247.3206397	71.13169134	-0.005022753
6938.091797	247.2622569	71.10628486	-0.005010871
6938.191406	247.2007151	71.09110802	-0.004998521
6938.291016	247.1420791	71.06543332	-0.004986464
6938.390625	247.0827427	71.04096562	-0.004974668
6938.490234	247.0318552	71.02137804	-0.004962438
6938.589844	246.9681378	71.0029155	-0.004950094
6938.689453	246.9149258	70.97987086	-0.004938108
6938.789063	246.8536075	70.95723599	-0.004925728
6938.888672	246.803182	70.93022019	-0.004914005
6938.988281	246.7449035	70.91323286	-0.004901837
6939.087891	246.6907378	70.89077681	-0.004889403
6939.1875	246.6325339	70.87491453	-0.004877363
6939.287109	246.5760883	70.85201889	-0.004865281
6939.386719	246.5177204	70.8296597	-0.004852801
6939.486328	246.4640017	70.80492377	-0.004840588
6939.585938	246.4082714	70.78420371	-0.004828592
6939.685547	246.3489201	70.76260448	-0.004816806
6939.785156	246.2940242	70.73816657	-0.004804466
6939.884766	246.2327655	70.72214037	-0.004792426
6939.984375	246.179926	70.69670409	-0.004780158
6940.083984	246.127906	70.66738605	-0.004767837
6940.183594	246.0680928	70.65196335	-0.004756046
6940.283203	246.0155811	70.63038647	-0.004743621
6940.382813	245.9598209	70.61318308	-0.004731617
6940.482422	245.8994712	70.59326023	-0.004719604
6940.582031	245.840105	70.56944817	-0.004707796
6940.681641	245.7805749	70.54762542	-0.004695304
